Tile Identifier,Acquisition Date,Tile Grid Region,Tile Grid Horizontal,Tile Grid Vertical,Tile Production Date,Cloud Cover,Cloud Shadow,Snow Ice,Fill (No Data),Spacecraft Identifier,Sensor Identifier,Scene Count,Datum,Map Projection,Units,ARD Version,Level-1 Collection Number,UL Corner Lat,UL Corner Long,UR Corner Lat,UR Corner Long,LR Corner Lat,LR Corner Long,LL Corner Lat,LL Corner Long,UL Corner Lat dec,UL Corner Long dec,UR Corner Lat dec,UR Corner Long dec,LR Corner Lat dec,LR Corner Long dec,LL Corner Lat dec,LL Corner Long dec,Display ID,Ordering ID,Browse Link
LT05_CU_003003_19860107_20170913_C01_V01,1986/01/07,CU,3,3,2017/09/13,90.8524,9.134,.0915,59.5964,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860107_20170913_C01_V01,LT05_CU_003003_19860107_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860107_C01_V01
LT05_CU_003003_19851111_20170913_C01_V01,1985/11/11,CU,3,3,2017/09/13,5.0114,2.1256,30.3822,2.576,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19851111_20170913_C01_V01,LT05_CU_003003_19851111_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19851111_C01_V01
LT05_CU_003003_19851204_20170913_C01_V01,1985/12/04,CU,3,3,2017/09/13,100,0,0,97.6452,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19851204_20170913_C01_V01,LT05_CU_003003_19851204_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19851204_C01_V01
LT05_CU_003003_19860123_20170913_C01_V01,1986/01/23,CU,3,3,2017/09/13,84.6475,8.2711,7.5821,76.4016,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860123_20170913_C01_V01,LT05_CU_003003_19860123_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860123_C01_V01
LT05_CU_003003_19860413_20170913_C01_V01,1986/04/13,CU,3,3,2017/09/13,97.4612,1.1346,.2079,56.0051,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860413_20170913_C01_V01,LT05_CU_003003_19860413_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860413_C01_V01
LT05_CU_003003_19860224_20170913_C01_V01,1986/02/24,CU,3,3,2017/09/13,46.4271,14.467,29.5048,59.785,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860224_20170913_C01_V01,LT05_CU_003003_19860224_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860224_C01_V01
LT05_CU_003003_19860208_20170913_C01_V01,1986/02/08,CU,3,3,2017/09/13,.3863,.0346,33.8665,59.717,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860208_20170913_C01_V01,LT05_CU_003003_19860208_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860208_C01_V01
LT05_CU_003003_19860206_20170913_C01_V01,1986/02/06,CU,3,3,2017/09/13,86.8247,3.4788,1.0922,77.4054,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860206_20170913_C01_V01,LT05_CU_003003_19860206_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860206_C01_V01
LT05_CU_003003_19860312_20170913_C01_V01,1986/03/12,CU,3,3,2017/09/13,85.3379,8.6913,1.9103,58.9017,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860312_20170913_C01_V01,LT05_CU_003003_19860312_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860312_C01_V01
LT05_CU_003003_19860319_20170913_C01_V01,1986/03/19,CU,3,3,2017/09/13,28.2459,2.851,8.2875,2.911,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860319_20170913_C01_V01,LT05_CU_003003_19860319_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860319_C01_V01
LT05_CU_003003_19860326_20170913_C01_V01,1986/03/26,CU,3,3,2017/09/13,96.7461,.1238,.0049,98.1383,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860326_20170913_C01_V01,LT05_CU_003003_19860326_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860326_C01_V01
LT05_CU_003003_19860310_20170913_C01_V01,1986/03/10,CU,3,3,2017/09/13,65.421,13.1145,.0511,77.8977,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860310_20170913_C01_V01,LT05_CU_003003_19860310_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860310_C01_V01
LT05_CU_003003_19860513_20170913_C01_V01,1986/05/13,CU,3,3,2017/09/13,58.7108,6.5384,.028,82.0684,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860513_20170913_C01_V01,LT05_CU_003003_19860513_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860513_C01_V01
LT05_CU_003003_19860429_20170913_C01_V01,1986/04/29,CU,3,3,2017/09/13,82.5263,6.1862,3.9977,54.9946,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860429_20170913_C01_V01,LT05_CU_003003_19860429_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860429_C01_V01
LT05_CU_003003_19860420_20170913_C01_V01,1986/04/20,CU,3,3,2017/09/13,7.4009,2.0079,3.5254,3.8418,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860420_20170913_C01_V01,LT05_CU_003003_19860420_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860420_C01_V01
LT05_CU_003003_19860531_20170913_C01_V01,1986/05/31,CU,3,3,2017/09/13,8.2297,3.6029,.3388,54.2008,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860531_20170913_C01_V01,LT05_CU_003003_19860531_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860531_C01_V01
LT05_CU_003003_19860522_20170913_C01_V01,1986/05/22,CU,3,3,2017/09/13,55.9986,10.204,1.3568,4.3765,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860522_20170913_C01_V01,LT05_CU_003003_19860522_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860522_C01_V01
LT05_CU_003003_19860515_20170913_C01_V01,1986/05/15,CU,3,3,2017/09/13,47.5346,7.3485,1.9657,54.3589,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860515_20170913_C01_V01,LT05_CU_003003_19860515_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860515_C01_V01
LT05_CU_003003_19860616_20170913_C01_V01,1986/06/16,CU,3,3,2017/09/13,100,0,.0004,54.2704,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860616_20170913_C01_V01,LT05_CU_003003_19860616_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860616_C01_V01
LT05_CU_003003_19860506_20170913_C01_V01,1986/05/06,CU,3,3,2017/09/13,78.6255,5.9948,.0247,64.0591,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860506_20170913_C01_V01,LT05_CU_003003_19860506_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860506_C01_V01
LT05_CU_003003_19860529_20170913_C01_V01,1986/05/29,CU,3,3,2017/09/13,.0062,0,0,82.0301,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860529_20170913_C01_V01,LT05_CU_003003_19860529_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860529_C01_V01
LT05_CU_003003_19860718_20170913_C01_V01,1986/07/18,CU,3,3,2017/09/13,1.1256,.2411,.1068,55.5996,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860718_20170913_C01_V01,LT05_CU_003003_19860718_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860718_C01_V01
LT05_CU_003003_19860623_20170913_C01_V01,1986/06/23,CU,3,3,2017/09/13,1.4675,.2673,.0605,4.2514,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860623_20170913_C01_V01,LT05_CU_003003_19860623_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860623_C01_V01
LT05_CU_003003_19860803_20170913_C01_V01,1986/08/03,CU,3,3,2017/09/13,.564,.0761,.1394,74.5156,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860803_20170913_C01_V01,LT05_CU_003003_19860803_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860803_C01_V01
LT05_CU_003003_19860801_20170913_C01_V01,1986/08/01,CU,3,3,2017/09/13,.0106,0,0,80.2055,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860801_20170913_C01_V01,LT05_CU_003003_19860801_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860801_C01_V01
LT05_CU_003003_19860810_20170913_C01_V01,1986/08/10,CU,3,3,2017/09/13,44.1029,7.1579,.047,3.3864,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860810_20170913_C01_V01,LT05_CU_003003_19860810_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860810_C01_V01
LT05_CU_003003_19860725_20170913_C01_V01,1986/07/25,CU,3,3,2017/09/13,45.8082,3.8333,.0431,3.6772,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860725_20170913_C01_V01,LT05_CU_003003_19860725_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860725_C01_V01
LT05_CU_003003_19860819_20170913_C01_V01,1986/08/19,CU,3,3,2017/09/13,.5984,.0687,.0758,57.5562,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860819_20170913_C01_V01,LT05_CU_003003_19860819_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860819_C01_V01
LT05_CU_003003_19860911_20170913_C01_V01,1986/09/11,CU,3,3,2017/09/13,7.0789,3.0133,.0459,3.0039,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860911_20170913_C01_V01,LT05_CU_003003_19860911_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860911_C01_V01
LT05_CU_003003_19860826_20170913_C01_V01,1986/08/26,CU,3,3,2017/09/13,.2152,.0447,.031,3.0419,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860826_20170913_C01_V01,LT05_CU_003003_19860826_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860826_C01_V01
LT05_CU_003003_19860630_20170913_C01_V01,1986/06/30,CU,3,3,2017/09/13,0,0,0,81.4976,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860630_20170913_C01_V01,LT05_CU_003003_19860630_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860630_C01_V01
LT05_CU_003003_19860918_20170913_C01_V01,1986/09/18,CU,3,3,2017/09/13,71.3021,10.2534,.0073,79.7653,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860918_20170913_C01_V01,LT05_CU_003003_19860918_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860918_C01_V01
LT05_CU_003003_19860817_20170913_C01_V01,1986/08/17,CU,3,3,2017/09/13,11.594,5.9136,.0042,79.3935,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860817_20170913_C01_V01,LT05_CU_003003_19860817_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860817_C01_V01
LT05_CU_003003_19860902_20170913_C01_V01,1986/09/02,CU,3,3,2017/09/13,35.8463,9.7288,0,97.9359,LANDSAT_5,TM,1,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19860902_20170913_C01_V01,LT05_CU_003003_19860902_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19860902_C01_V01
LT05_CU_003003_19861006_20170913_C01_V01,1986/10/06,CU,3,3,2017/09/13,.4696,.073,.1789,56.2621,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861006_20170913_C01_V01,LT05_CU_003003_19861006_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861006_C01_V01
LT05_CU_003003_19861020_20170913_C01_V01,1986/10/20,CU,3,3,2017/09/13,32.3989,4.3589,.0979,81.0581,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861020_20170913_C01_V01,LT05_CU_003003_19861020_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861020_C01_V01
LT05_CU_003003_19861105_20170913_C01_V01,1986/11/05,CU,3,3,2017/09/13,58.7368,13.1251,.1242,81.6523,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861105_20170913_C01_V01,LT05_CU_003003_19861105_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861105_C01_V01
LT05_CU_003003_19861107_20170913_C01_V01,1986/11/07,CU,3,3,2017/09/13,77.933,8.2758,6.4514,54.5556,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861107_20170913_C01_V01,LT05_CU_003003_19861107_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861107_C01_V01
LT05_CU_003003_19861130_20170913_C01_V01,1986/11/30,CU,3,3,2017/09/13,57.9773,13.0734,13.1094,2.6382,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861130_20170913_C01_V01,LT05_CU_003003_19861130_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861130_C01_V01
LT05_CU_003003_19861022_20170913_C01_V01,1986/10/22,CU,3,3,2017/09/13,1.7586,.1874,.0996,55.3343,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861022_20170913_C01_V01,LT05_CU_003003_19861022_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861022_C01_V01
LT05_CU_003003_19861013_20170913_C01_V01,1986/10/13,CU,3,3,2017/09/13,.3652,.0849,.0455,3.742,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861013_20170913_C01_V01,LT05_CU_003003_19861013_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861013_C01_V01
LT05_CU_003003_19861216_20170913_C01_V01,1986/12/16,CU,3,3,2017/09/13,33.2272,4.0951,7.2204,1.5644,LANDSAT_5,TM,2,WGS84,AEA,METERS,01,01,44°41'17.09"N,121°16'45.91"W,46°21'24.46"N,121°16'45.91"W,46°21'24.46"N,123°39'10.66"W,44°41'17.09"N,123°39'10.66"W,44.6880805402,-121.279418402,46.35679328,-121.279418402,46.35679328,-123.652959903,44.6880805402,-123.652959903,LT05_CU_003003_19861216_20170913_C01_V01,LT05_CU_003003_19861216_20170913_C01_V01,https://earthexplorer.usgs.gov/browse-link/14320/LT05_CU_003003_19861216_C01_V01
